,Product_name,Mobile_Ratings,Product_Price,Product_Description
94,"MOTOROLA G62 5G (Midnight Gray, 128 GB)",3.8,"₹16,999",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.76 cm (6.6 inch) HD+ Display13MP + AI Lens | 5MP Front Camera6000 mAh BatteryUnisoc Spreadtrum SC9863A1 Processor1 Year on Handset and 6 Months on Accessories
95,Cellecor E9,4.2,"₹1,119",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display1000 mAh Battery1 Year Manufacturer Warranty
96,"REDMI 10 (Caribbean Green, 128 GB)",4.4,"₹11,999",2 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year on Handset and 6 Months on Accessories
97,"MOTOROLA e13 (Aurora Green, 64 GB)",4.2,"₹6,999",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.66 cm (6.56 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek Helio P35 Processor1 Year on Handset and 6 Months on Accessories
98,"OPPO A17k (Blue, 64 GB)",5,"₹9,499","8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.33 cm (6.43 inch) Full HD+ AMOLED Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G96 ProcessorOne Year for Handset, 6 Months for Accessories"
99,Cellecor E6+,4.3,"₹1,326",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.8MP Rear Camera2750 mAh Battery1 year warranty for device and 6months warranty for accessories
100,"SAMSUNG Galaxy F13 (Waterfall Blue, 64 GB)",4,"₹10,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 5MP Front Camera6000 mAh Lithium Polymer BatteryQualcomm Snapdragon 680 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
101,"Infinix NOTE 12i (Metaverse Blue, 64 GB)",5,"₹10,499",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.02 cm (6.7 inch) Full HD+ AMOLED Display50 MP + 2 MP + QVGA | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G85 Processor1 Year on Handset and 6 Months on Accessories
102,"Micromax IN 2C (Silver, 32 GB)",4.3,"₹5,999",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.56 cm (6.52 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T610 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
103,Cellecor E8 Plus,5,"₹1,469",32 MB RAM | 32 MB ROM6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 year warranty for device and 6months warranty for accessories
104,"realme C33 (Sandy Gold, 64 GB)",5,"₹9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 0.3MP | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc T612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
105,"realme C33 (Night Sea, 64 GB)",4.3,"₹9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 0.3MP | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc T612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
106,"realme C33 (Night Sea, 32 GB)",5,"₹8,999",3 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 0.3MP | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc T612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
107,Cellecor R3+,1,"₹1,046",32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display0.8MP Rear Camera1000 mAh Battery1 Year Manufacturer Warranty
108,"realme C33 (Sandy Gold, 32 GB)",4.2,"₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 5MP + 2MP | 8MP Front Camera6000 mAh Lithium Ion BatteryExynos 850 Processor1 Year Warranty Provided By the Manufacturer from Date of Purchase
109,"POCO M4 Pro (Cool Blue, 128 GB)",4,"₹14,999",3 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 0.3MP | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc T612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
110,"MOTOROLA e13 (Cosmic Black, 64 GB)",5,"₹6,999",NA ROM5.08 cm (2 inch) NA Display800 mAh Battery1 Year Manufacturer Warranty
111,Cellecor E10,4.4,"₹1,449",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty
112,SAMSUNG Guru Music 2,4,"₹2,069",NA ROM5.08 cm (2 inch) NA Display800 mAh Battery1 Year Manufacturer Warranty
113,SAMSUNG Guru Music 2,4,"₹2,069",2 GB RAM | 32 GB ROM16.56 cm (6.52 inch) Display5MP Rear Camera5000 mAh Battery12 months
114,"vivo T1 44W (Starry Sky, 128 GB)",4.2,"₹17,999",2 GB RAM | 32 GB ROM16.56 cm (6.52 inch) Display5MP Rear Camera5000 mAh Battery12 months
115,Cellecor E2+,4.2,"₹1,007",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display1000 mAh Battery1 Year Manufacturer Warranty
116,"REDMI A1 (Light Green, 32 GB)",4.3,"₹6,406",2 GB RAM | 32 GB ROM16.56 cm (6.52 inch) Display5MP Rear Camera5000 mAh Battery12 months
117,"REDMI A1 (Light Blue, 32 GB)",3.8,"₹6,446",2 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year on Handset and 6 Months on Accessories
118,"REDMI A1 (Black, 32 GB)",4.4,"₹6,348",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ AMOLED Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 680 Processor1 Year Handset and 6 Months Accessories
119,Cellecor R50,4.4,"₹1,456",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty
120,"SAMSUNG Galaxy F13 (Waterfall Blue, 64 GB)",4.4,"₹11,999",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.66 cm (6.56 inch) HD+ Display50MP + 0.3MP + 0.3MP | 5MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G35 Processor1 Year on Handset and 6 Months on Accessories
121,"OPPO A17 (Midnight Black, 64 GB)",3.8,"₹10,999",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) HD+ Display50 MP + Depth Lens | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryUnisoc T616 Processor1 Year on Handset and 6 Months on Accessories
122,"Infinix Hot 12 Pro (Halo White, 128 GB)",4.3,"₹12,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 0.3MP | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc T612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
123,Cellecor E6+,4.5,"₹1,326",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.8MP Rear Camera2750 mAh Battery1 year warranty for device and 6months warranty for accessories
124,LAVA GEM,4.1,"₹12,299",3 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 0.3MP | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc T612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
125,"Infinix Hot 12 Pro (Halo White, 64 GB)",4.2,"₹1,659","6 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.33 cm (6.43 inch) Full HD+ AMOLED Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G96 ProcessorOne Year for Handset, 6 Months for Accessories"
126,"vivo V27 5G (Noble Black, 256 GB)",4.5,"₹8,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.64 cm (6.55 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryMediatek Helio G99 Processor1 Year on Handset and 6 Months on Accessories
127,Cellecor R3+,4.4,"₹1,046",32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display0.8MP Rear Camera1000 mAh Battery1 Year Manufacturer Warranty
128,"realme C33 (Aqua Blue, 64 GB)",3.8,"₹36,999",32 MB RAM | 32 MB ROM | Expandable Upto 16 GB4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year Manufacturer warranty.
129,"SAMSUNG Galaxy F23 5G (Aqua Blue, 128 GB)",4.4,"₹9,999",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.66 cm (6.56 inch) HD+ Display50MP + 0.3MP + 0.3MP | 5MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G35 Processor1 Year on Handset and 6 Months on Accessories
130,"POCO C55 (Power Black, 64 GB)",4.5,"₹14,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 695 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
131,"realme C55 (Rainy Night, 64 GB)",4.5,"₹11,999",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty
132,"realme 10 Pro 5G (Nebula Blue, 128 GB)",5,"₹9,499",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + AI Lens | 8MP Front Camera5000 mAh Li-ion Polymer BatteryDimensity 810 Processor1 Year on Handset and 6 Months on Accessories
133,"realme C33 (Aqua Blue, 32 GB)",4.3,"₹19,999",8 GB RAM | 128 GB ROM17.22 cm (6.78 Inch) Full HD+ AMOLED Display50MP (OIS) + 8MP + 2MP | 50MP Front Camera4600 mAh BatteryMediatek Dimensity 7200 5G Processor1 Year Brand Warranty
134,"SAMSUNG Galaxy F13 (Sunrise Copper, 64 GB)",4.3,"₹8,999",8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) HD+ Display50 MP + Depth Lens | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryUnisoc T616 Processor1 Year on Handset and 6 Months on Accessories
135,Cellecor E10,4.1,"₹1,449",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display1000 mAh Battery1 Year Manufacturer Warranty
136,"APPLE iPhone 14 Plus (Midnight, 128 GB)",4.1,"₹9,499",6 GB RAM | 128 GB ROM16.74 cm (6.59 inch) Display64MP Rear Camera5000 mAh Battery12 Months
137,"vivo T1 44W (Ice Dawn, 128 GB)",4.1,"₹10,999","128 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
138,"POCO M4 Pro (Power Black, 128 GB)",4,"₹80,999",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) HD+ Display50 MP + Depth Lens | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryUnisoc T616 Processor1 Year on Handset and 6 Months on Accessories
139,Cellecor E2+,5,"₹1,007",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty
140,"POCO M4 Pro (Yellow, 64 GB)",4.3,"₹15,989",32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) QVGA Display0MP Front Camera800 mAh Lithium Ion BatterySC6531E Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Battery from the Date of Purchase
141,"OPPO A17 (Sunlight Orange, 64 GB)",5,"₹14,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.02 cm (6.7 inch) Full HD+ AMOLED Display50 MP + 2 MP + QVGA | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G85 Processor1 Year on Handset and 6 Months on Accessories
142,"MOTOROLA g72 (Meteorite Grey, 128 GB)",1,"₹12,999",NA ROM5.08 cm (2 inch) NA Display800 mAh Battery0 0 0 208MHz Processor1 Year Manufacturer Warranty
143,Cellecor E9,4.3,"₹1,119",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display1000 mAh Battery1 Year Manufacturer Warranty
144,"Infinix Hot 12 Pro (Electric Blue, 128 GB)",5,₹999,"32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Quarter QVGA Display0.3MP Rear Camera1000 mAh Battery100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories"
145,"APPLE iPhone 14 Plus (Starlight, 128 GB)",5,"₹32,999",8 GB RAM | 128 GB ROM17.22 cm (6.78 Inch) Full HD+ AMOLED Display50MP (OIS) + 8MP + 2MP | 50MP Front Camera4600 mAh BatteryMediatek Dimensity 7200 5G Processor1 Year Brand Warranty
146,"SAMSUNG Galaxy F13 (Waterfall Blue, 128 GB)",4.5,"₹2,066",8 MB RAM | 0 GB ROM | Expandable Upto 16 GB5.08 cm (2 inch) QVGA Display0MP | 0MP Front Camera800 mAh Battery0 0 0 208MHz Processor1 Year Manufacturer's Warranty
147,Cellecor E6+,5,"₹1,326",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.8MP Rear Camera2750 mAh Battery1 year warranty for device and 6months warranty for accessories
148,Nokia 105 TA-1416 DS,4,"₹1,659",0 MB ROM | Expandable Upto 32 GB7.11 cm (2.8 inch) QVGA Display1.3MP Rear Camera1750 mAh BatteryNA Processor1 year manufacturer Replacement for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
149,"REDMI A1 (Light Green, 32 GB)",4.4,"₹12,299",8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) HD+ Display50 MP + Depth Lens | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryUnisoc T616 Processor1 Year on Handset and 6 Months on Accessories
150,SAMSUNG Guru Music 2,5,"₹1,379",4 MB RAM | 4 MB ROM4.5 cm (1.77 inch) Display0MP Front Camera1000 mAh Lithium Ion BatteryMTK6261D Processor1 Year Manufacturer Warranty For Device And 6 Months Manufacturer Warranty For In-Box Accessories Including Battery From The Date Of Purchase
151,Cellecor R3+,5,"₹1,469",32 MB RAM | 32 MB ROM6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 year warranty for device and 6months warranty for accessories
152,"Infinix NOTE 12i (Force Black, 64 GB)",4.2,"₹1,399",32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) QVGA Display0MP Front Camera1000 mAh BatterySC6531E Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Battery from the Date of Purchase
153,"POCO M4 5G (Yellow, 128 GB)",4.1,"₹11,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 5MP Front Camera6000 mAh Lithium Polymer BatteryQualcomm Snapdragon 680 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
154,LAVA A3,4.5,"₹2,069",NA ROM5.08 cm (2 inch) QVGA Display800 mAh Battery1 Year Manufacturer Warranty
155,Cellecor E8 Plus,3.8,"₹1,046",32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display0.8MP Rear Camera1000 mAh Battery1 Year Manufacturer Warranty
156,"MOTOROLA g31 (Baby Blue, 64 GB)",4.4,"₹9,499",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.66 cm (6.56 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek Helio P35 Processor1 Year on Handset and 6 Months on Accessories
157,itel It2171,4.3,"₹16,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.26 cm (6.4 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatteryMediatek Helio G99 Octa Core Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
158,itel It2171,4.1,"₹10,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 5MP + 2MP | 8MP Front Camera6000 mAh Lithium Ion BatteryExynos 850 Processor1 Year Warranty Provided By the Manufacturer from Date of Purchase
159,"realme C55 (Rainy Night, 64 GB)",3.3,"₹1,449",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty
160,"Infinix Hot 12 Pro (Lightsaber Green, 128 GB)",4.4,"₹9,499",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.66 cm (6.56 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek Helio P35 Processor1 Year on Handset and 6 Months on Accessories
161,Nokia 105 PLUS,4.4,"₹5,999",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.56 cm (6.52 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T610 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories
162,SAMSUNG Guru Music 2,4.4,"₹14,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 8MP + 2MP | 8MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 750G Processor1 Year Warranty Provided by the Manufacturer from Date of Purchase
163,Cellecor E10,3.8,"₹1,007",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display1000 mAh Battery1 Year Manufacturer Warranty
164,Nokia 105SS PLUS,4.4,"₹18,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 695 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
165,"OPPO A17k (Navy Blue, 64 GB)",4.3,"₹18,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 695 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
166,"realme 10 (Clash White, 128 GB)",4.1,"₹19,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 695 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
167,Cellecor E2+,3.8,"₹1,456",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty
168,"SAMSUNG Galaxy F13 (Sunrise Copper, 128 GB)",4.3,"₹29,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 8MP Front Camera5000 mAh Lithium Ion BatteryMediatek Dimensity 810 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
169,"OPPO Reno8T 5G (Midnight Black, 128 GB)",4.3,₹955,8 GB RAM | 128 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera6000 mAh Battery12 Months Warranty
170,"POCO M4 5G (Yellow, 64 GB)",4.3,"₹11,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 695 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
171,Cellecor E6+,5,"₹1,326",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.8MP Rear Camera2750 mAh Battery1 year warranty for device and 6months warranty for accessories
172,"realme 9i 5G (Metallica Gold, 64 GB)",4.3,"₹29,999",2 GB RAM | 32 GB ROM16.56 cm (6.52 inch) Display5MP Rear Camera5000 mAh Battery12 months
173,"APPLE iPhone 14 (Purple, 128 GB)",4.3,"₹14,999",32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display800 mAh Battery12 Month
174,"REDMI 10 Power (Power Black, 128 GB)",4.3,"₹71,999",32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display1MP Rear Camera800 mAh Battery12 Month
175,Cellecor R3+,4,"₹1,046",32 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display0.8MP Rear Camera1000 mAh Battery1 Year Manufacturer Warranty
176,"POCO M4 Pro (Yellow, 128 GB)",4.3,"₹12,123",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 5MP + 2MP | 8MP Front Camera6000 mAh Lithium Ion BatteryExynos 850 Processor1 Year Warranty Provided By the Manufacturer from Date of Purchase
177,"SAMSUNG Galaxy M33 5G (Deep Ocean Blue, 128 GB)",5,"₹15,923",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 695 5G Processor1 Year on Handset and 6 Months on Accessories
178,"SAMSUNG Galaxy M33 5G (Mystique Green, 128 GB)",1,"₹14,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera6000 mAh Battery12 Months Warranty
179,Cellecor E10,4.3,"₹1,449",6 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display64MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
180,LAVA Gem,5,"₹18,163",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) Full HD+ Display108MP + 2MP + 2MP | 32MP Front Camera4800 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 695 Processor67W SUPERVOOC TM Charger I Dual Stereo Speakers120Hz 3D Curved AMOLED Screen1 Year on Handset and 6 Months on Accessories
181,"POCO C31 (Shadow Gray, 64 GB)",5,"₹15,965",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) Full HD+ Display108MP + 2MP + 2MP | 32MP Front Camera4800 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 695 Processor67W SUPERVOOC TM Charger I Dual Stereo Speakers120Hz 3D Curved AMOLED Screen1 Year on Handset and 6 Months on Accessories
182,Energizer M1,4.2,"₹1,631",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh Lithium Ion Polymer BatteryMediatek Dimensity 700 Processor1 Year Warranty for Handset and 6 Months for Accessories
183,Cellecor E2+,4,"₹1,007",32 MB RAM | 32 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.8MP Rear Camera2750 mAh Battery1 Year Manufacturer Warranty
184,"realme 9i 5G (Soulful Blue, 64 GB)",5,"₹9,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 8MP Front Camera5000 mAh Lithium Ion BatteryMediatek Dimensity 810 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
185,"REDMI Note 12 Pro 5G (Glacier Blue, 256 GB)",4.5,₹749,"128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
186,"REDMI 10A (Slate Grey, 32 GB)",1,"₹14,999",6 GB RAM | 128 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera6000 mAh Battery1 Year Warranty
